timestamp,open,high,low,close,spread,momentum,variacion,score,rsi,ema,fuerza_cuerpo,mecha_superior,mecha_inferior,fuerza_mecha,bajistas,rf_spike,lstm_spike,visual_spike,prediccion_futura,score_drl,accion,monto,multiplicador,ganancia_esperada,duracion_estimada,ganancia_real,duracion_real,exito,operacion_exitosa,ultima_direccion
1752392462,17682.762,17682.762,17681.612,17681.612,1.1499999999978172,-1.1899999999986903,-6.503508897523007e-05,1.3098654620987985e-05,28.783797783067513,17683.320579551404,1.1499999999978172,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752392522,17681.585,17681.585,17680.714,17680.714,0.8709999999991851,-0.8980000000010477,-4.9260289730767074e-05,-5.969254352943582e-05,29.28744597870039,17682.84665599711,0.8709999999991851,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752392582,17680.711,17680.711,17679.654,17679.654,1.0570000000006985,-1.0600000000013097,-5.978266371757892e-05,-5.884806739059585e-05,29.279730228138007,17682.266173089025,1.0570000000006985,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752392642,17679.647,17679.647,17678.563,17678.563,1.0840000000025611,-1.0910000000003492,-6.131344138276976e-05,-5.981302402322359e-05,28.917104646916542,17681.592868891363,1.0840000000025611,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752392702,17678.549,17678.549,17677.672,17677.672,0.8770000000004075,-0.8909999999996217,-4.960814374530441e-05,-5.699992551032997e-05,28.97893199832221,17680.879983638733,0.8770000000004075,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752392762,17677.653,17677.653,17676.703,17676.703,0.9499999999970896,-0.9689999999973224,-5.374016562023758e-05,-5.474094083933146e-05,28.98195473036111,17680.120532068402,0.9499999999970896,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752392822,17676.703,17676.703,17675.765,17675.765,0.9380000000019209,-0.9380000000019209,-5.3064194154414475e-05,-5.5501721724060936e-05,29.29362150763758,17679.32861714714,0.9380000000019209,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752392882,17675.764,17675.764,17674.675,17674.675,1.0889999999999418,-1.0900000000001455,-6.160978388260569e-05,-5.5867145757066294e-05,29.065327684494335,17678.482504938846,1.0889999999999418,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752392942.0,0,0,17674.67,17677.723,17674.487,17676.936,3.236000000000786,2.2660000000032596,0.9699999999975262,-1.7963243245641085e-05,38.500935684036804,17678.20132222298,2.261000000002241,0.0001282060711743563,0,288.0,1.0,0.0,0,0,0
1752392942,17674.67,17677.723,17674.487,17676.936,3.236000000000786,2.261000000002241,0.0001282060711743563,-1.7963243245641085e-05,38.500935684036804,17678.20132222298,2.2660000000032596,0.7870000000002619,0.18299999999726424,0.9699999999975262,0,0.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752392942,0,0,17674.67,17677.723,17674.487,17676.936,3.236000000000786,2.2660000000032596,0.9699999999975262,-1.7963243245641085e-05,38.500935684036804,17678.20132222298,2.261000000002241,0.0001282060711743563,0,0,0,0,0.0,0,
1752393002,17676.918,17676.918,17675.738,17675.738,1.180000000000291,-1.1980000000003201,-6.675371804068396e-05,-2.1392358104716993e-05,38.179420813594284,17677.753445455455,1.180000000000291,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393062,17675.725,17675.725,17674.779,17674.779,0.9459999999999127,-0.9590000000025611,-5.3519728327970295e-05,-2.1348270646263538e-05,14.238931922675278,17677.212637191118,0.9459999999999127,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393122,17674.725,17674.725,17673.711,17673.711,1.0139999999992142,-1.0679999999993015,-5.737005809138271e-05,-2.2209443433657185e-05,14.323725055443404,17676.575975883934,1.0139999999992142,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393182,17673.679,17673.679,17672.759,17672.759,0.9200000000018917,-0.952000000001135,-5.2054809867367836e-05,-2.0298448630609615e-05,14.373808010179644,17675.88198026897,0.9200000000018917,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393242,17672.74,17672.74,17671.658,17671.658,1.0820000000021537,-1.1009999999987485,-6.122423574398501e-05,-5.818451001427787e-05,14.432529043799065,17675.113983856714,1.0820000000021537,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393302,17671.632,17671.632,17670.644,17670.644,0.9880000000011933,-1.0139999999992142,-5.590881476035678e-05,-5.601552935821244e-05,14.596513879932061,17674.301259519423,0.9880000000011933,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393362,17670.624,17670.624,17669.612,17669.612,1.0119999999988067,-1.0319999999992433,-5.7270190345219654e-05,-5.6765621761662314e-05,14.471326164885724,17673.448666879824,1.0119999999988067,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393422,17669.587,17669.587,17668.568,17668.568,1.0190000000002328,-1.044000000001688,-5.7669712370766386e-05,-5.682555261753904e-05,14.486160943116914,17672.561272901967,1.0190000000002328,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393482,17668.555,17668.555,17667.478,17667.478,1.077000000001135,-1.0900000000001455,-6.095574878653829e-05,-5.860574040137314e-05,14.487089126684936,17671.637041465536,1.077000000001135,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393542.0,0,0,17667.455,17695.542,17666.518,17695.371,29.02400000000125,27.91599999999744,1.1080000000038126,0.0002696551939540695,70.76908634325947,17675.952306654093,27.89300000000003,0.0015800804360332282,0,287.0,1.0,0.0,0,0,0
1752393542,17667.455,17695.542,17666.518,17695.371,29.02400000000125,27.89300000000003,0.0015800804360332282,0.0002696551939540695,70.76908634325947,17675.952306654093,27.91599999999744,0.17100000000209548,0.9370000000017171,1.1080000000038126,0,0.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752393542,0,0,17667.455,17695.542,17666.518,17695.371,29.02400000000125,27.91599999999744,1.1080000000038126,0.0002696551939540695,70.76908634325947,17675.952306654093,27.89300000000003,0.0015800804360332282,0,0,0,0,0.0,0,
1752393602,17695.37,17695.37,17694.375,17694.375,0.9949999999989814,-0.9959999999991851,-5.6229397859382504e-05,0.00026959107733426433,70.72427056946738,17679.301887262918,0.9949999999989814,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393662,17694.372,17694.372,17693.346,17693.346,1.025999999998021,-1.0289999999986321,-5.798453881256825e-05,0.0002694482076407947,70.5736419594178,17681.8553623065,1.025999999998021,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393722,17693.328,17693.328,17692.231,17692.231,1.0970000000015716,-1.1150000000016007,-6.20007722685959e-05,0.0002685819956612287,70.53237275448966,17683.741841887615,1.0970000000015716,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393782,17692.227,17692.227,17691.156,17691.156,1.0709999999999127,-1.0750000000007276,-6.053505870119758e-05,0.00026866613367829687,67.10532646874448,17685.089870635795,1.0709999999999127,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393842,17691.155,17691.155,17689.984,17689.984,1.1709999999984575,-1.1719999999986612,-6.61912690267231e-05,-6.058820733369338e-05,67.14732787674396,17685.97971233885,1.1709999999984575,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393902,17689.984,17689.984,17688.798,17688.798,1.1860000000015134,-1.1860000000015134,-6.704358805533761e-05,-6.27510453728844e-05,66.78238800967306,17686.492128277714,1.1860000000015134,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752393962,17688.777,17688.777,17687.771,17687.771,1.0059999999975844,-1.0269999999982247,-5.68722190345655e-05,-6.252858141728385e-05,66.84800843598923,17686.724650409513,1.0059999999975844,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394022,17687.756,17687.756,17686.584,17686.584,1.1720000000022992,-1.1870000000017171,-6.626052507747727e-05,-6.338053197906013e-05,66.47363027573336,17686.69907760826,1.1720000000022992,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394082,17686.571,17686.571,17685.596,17685.596,0.9749999999985448,-0.9879999999975553,-5.512657032267842e-05,-6.229883430335629e-05,66.65312559740315,17686.498518043587,0.9749999999985448,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394142,17685.567,17685.567,17684.53,17684.53,1.037000000000262,-1.066000000002532,-5.86353833043782e-05,-6.0787657158887304e-05,66.57040572792138,17686.1406056725,1.037000000000262,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394202,17684.525,17684.525,17683.441,17683.441,1.0840000000025611,-1.0889999999999418,-6.129652902764202e-05,-5.9638245353348194e-05,66.47996758585838,17685.649768277974,1.0840000000025611,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394262,17683.429,17683.429,17682.339,17682.339,1.0900000000001455,-1.1019999999989523,-6.163962882991446e-05,-6.0591727312417984e-05,66.38819469237276,17685.047810409724,1.0900000000001455,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394322,17682.31,17682.31,17681.191,17681.191,1.1190000000024156,-1.1480000000010477,-6.328358681656501e-05,-5.999633966023554e-05,66.29667482708582,17684.34657215388,1.1190000000024156,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394382,17681.156,17681.156,17680.18,17680.18,0.9759999999987485,-1.010999999998603,-5.5200010677964074e-05,-6.001102773129267e-05,0.0,17683.589013580833,0.9759999999987485,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394442,17680.171,17680.171,17679.205,17679.205,0.9659999999967113,-0.9749999999985448,-5.4637480598842135e-05,-5.9211447190185455e-05,0.0,17682.791920202882,0.9659999999967113,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394502,17679.191,17679.191,17678.216,17678.216,0.9749999999985448,-0.989000000001397,-5.514958235354462e-05,-5.7982057855365973e-05,0.0,17681.95993471184,0.9749999999985448,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394562,17678.201,17678.201,17677.048,17677.048,1.1530000000020664,-1.1680000000014843,-6.522156864276327e-05,-5.8698445817935736e-05,0.0,17681.0668556736,1.1530000000020664,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394622,17677.029,17677.029,17676.114,17676.114,0.9149999999972351,-0.933999999997468,-5.1762091921512106e-05,-5.639414683892515e-05,0.0,17680.166336460497,0.9149999999972351,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394682,17676.09,17676.09,17675.01,17675.01,1.0800000000017462,-1.1040000000029977,-6.109948523693567e-05,-5.757404175071947e-05,0.0,17679.228820740685,1.0800000000017462,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394742,17674.994,17674.994,17674.003,17674.003,0.9909999999981665,-1.006999999997788,-5.606791153638675e-05,-5.786012793822839e-05,0.0,17678.278671515385,0.9909999999981665,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394802,17673.987,17673.987,17672.923,17672.923,1.0640000000021246,-1.0800000000017462,-6.0201470104177654e-05,-5.8870505488355e-05,0.0,17677.30491305832,1.0640000000021246,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394862,17672.918,17672.918,17671.935,17671.935,0.9830000000001746,-0.9879999999975553,-5.5621827702712964e-05,-5.695055730034502e-05,0.0,17676.32856522982,0.9830000000001746,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394922,17671.917,17671.917,17670.916,17670.916,1.0010000000002037,-1.0190000000002328,-5.664354353861008e-05,-5.792684762376453e-05,0.0,17675.344462461042,1.0010000000002037,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752394982,17670.899,17670.899,17669.903,17669.903,0.9960000000028231,-1.0130000000026484,-5.6363855625162195e-05,-5.6979721701409935e-05,0.0,17674.35510565022,0.9960000000028231,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395042,17669.875,17669.875,17668.673,17668.673,1.202000000001135,-1.2299999999995634,-6.802538218301686e-05,-5.937121583073596e-05,0.0,17673.32199553228,1.202000000001135,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395102,17668.651,17668.651,17667.599,17667.599,1.0520000000033178,-1.0740000000005239,-5.954048217961393e-05,-5.923901824582321e-05,0.0,17672.281450890325,1.0520000000033178,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395162,17667.578,17667.578,17666.633,17666.633,0.944999999999709,-0.9659999999967113,-5.348780687424778e-05,-5.881221408013017e-05,0.0,17671.254459819633,0.944999999999709,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395222,17666.624,17666.624,17665.495,17665.495,1.129000000000815,-1.1380000000026484,-6.3905814715976e-05,-6.0264668315603356e-05,0.0,17670.207285307093,1.129000000000815,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395282,17665.479,17665.479,17664.399,17664.399,1.0799999999981083,-1.09599999999773,-6.113618543817059e-05,-6.121913427820504e-05,0.0,17669.151233433196,1.0799999999981083,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395342.0,0,0,17664.375,17679.329,17663.714,17678.961,15.6150000000016,14.58599999999933,1.02900000000227,0.00011753189269442727,51.31259029563949,17670.93482735465,14.56199999999808,0.0008257297526801446,0,288.0,1.0,0.0,0,0,0
1752395342,17664.375,17679.329,17663.714,17678.961,15.6150000000016,14.56199999999808,0.0008257297526801446,0.00011753189269442727,51.31259029563949,17670.93482735465,14.58599999999933,0.3680000000022119,0.6610000000000582,1.02900000000227,0,0.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752395342,0,0,17664.375,17679.329,17663.714,17678.961,15.6150000000016,14.58599999999933,1.02900000000227,0.00011753189269442727,51.31259029563949,17670.93482735465,14.56199999999808,0.0008257297526801446,0,0,0,0,0.0,0,
1752395402,17678.953,17678.953,17677.89,17677.89,1.0630000000019209,-1.0709999999999127,-6.012799513647221e-05,0.00011741439010305561,51.48857930839524,17672.19940419947,1.0630000000019209,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395462,17677.847,17677.847,17676.773,17676.773,1.0740000000005239,-1.1169999999983702,-6.0754004715649124e-05,0.00011596115053477536,51.157561918144616,17673.030967072515,1.0740000000005239,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395522,17676.747,17676.747,17675.614,17675.614,1.1329999999979918,-1.1589999999996508,-6.409550354474112e-05,0.0001159232127690223,51.058906030861046,17673.500609423183,1.1329999999979918,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395582.0,0,0,17675.593,17685.668,17674.736,17685.437,10.932000000000698,9.84400000000096,1.087999999999738,0.00023953568032672847,65.31229912149456,17675.670862255614,9.82300000000032,0.0005569261523503602,0,287.0,1.0,0.0,0,0,0
1752395582,17675.593,17685.668,17674.736,17685.437,10.932000000000698,9.82300000000032,0.0005569261523503602,0.00023953568032672847,65.31229912149456,17675.670862255614,9.84400000000096,0.23099999999976717,0.8569999999999709,1.087999999999738,0,0.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752395582,0,0,17675.593,17685.668,17674.736,17685.437,10.932000000000698,9.84400000000096,1.087999999999738,0.00023953568032672847,65.31229912149456,17675.670862255614,9.82300000000032,0.0005569261523503602,0,0,0,0,0.0,0,
1752395642,17685.411,17685.411,17684.501,17684.501,0.9099999999998545,-0.9360000000015134,-5.1454840376616324e-05,6.40987617153763e-05,65.56517530652123,17677.276341845787,0.9099999999998545,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395702,17684.497,17684.497,17683.477,17683.477,1.0200000000004366,-1.0240000000012515,-5.7677637085207265e-05,6.458883332562928e-05,65.50177285913547,17678.403734237752,1.0200000000004366,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395762,17683.451,17683.451,17682.405,17682.405,1.0460000000020955,-1.0720000000001164,-5.9151350039203064e-05,6.490936426091849e-05,65.40865320136001,17679.1312371039,1.0460000000020955,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395822,17682.403,17682.403,17681.197,17681.197,1.205999999998312,-1.2079999999987194,-6.820339973013351e-05,6.408778502384001e-05,65.06831038531749,17679.50683035802,1.205999999998312,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752395882.0,0,0,17681.183,17688.475,17681.142,17687.465,7.332999999998719,6.281999999999243,1.0509999999994761,2.3761148314142985e-05,72.10095497953996,17680.953770293254,6.268000000000029,0.00035529296880187504,0,287.0,1.0,0.0,0,0,0
1752395882,17681.183,17688.475,17681.142,17687.465,7.332999999998719,6.268000000000029,0.00035529296880187504,2.3761148314142985e-05,72.10095497953996,17680.953770293254,6.281999999999243,1.0099999999983993,0.04100000000107684,1.0509999999994761,0,0.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752395882,0,0,17681.183,17688.475,17681.142,17687.465,7.332999999998719,6.281999999999243,1.0509999999994761,2.3761148314142985e-05,72.10095497953996,17680.953770293254,6.268000000000029,0.00035529296880187504,0,0,0,0,0.0,0,
1752395942,17687.447,17687.447,17686.474,17686.474,0.9730000000017753,-0.9910000000018044,-5.501076554472646e-05,2.3049963280520954e-05,72.24199288256392,17681.957448422083,0.9730000000017753,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396002,17686.436,17686.436,17685.497,17685.497,0.9390000000021246,-0.9769999999989523,-5.3091532969227064e-05,2.3967184103717e-05,72.22326940294774,17682.60100325476,0.9390000000021246,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396062,17685.463,17685.463,17684.565,17684.565,0.8980000000010477,-0.9320000000006985,-5.077616571310843e-05,2.5642220968935928e-05,72.57552798560587,17682.95809357241,0.8980000000010477,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396122,17684.549,17684.549,17683.622,17683.622,0.9269999999996799,-0.9429999999993015,-5.241863957060369e-05,2.8799173000841893e-05,72.83938882684068,17683.078803832304,0.9269999999996799,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396182,17683.61,17683.61,17682.487,17682.487,1.1229999999995925,-1.1349999999983993,-6.35051327189184e-05,-5.49604473033168e-05,56.15228922390037,17682.971203135854,1.1229999999995925,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396242,17682.487,17682.487,17681.373,17681.373,1.114000000001397,-1.114000000001397,-6.300018769992009e-05,-5.6558331734355524e-05,56.06815568486726,17682.68062074785,1.114000000001397,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396302,17681.352,17681.352,17680.354,17680.354,0.9979999999995925,-1.0190000000002328,-5.644364752195378e-05,-5.7228754644900865e-05,56.26027061990492,17682.25759879402,0.9979999999995925,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396362,17680.296,17680.296,17679.044,17679.044,1.2519999999967695,-1.3099999999976717,-7.081329407588932e-05,-6.123618031745705e-05,55.96480244852574,17681.673308104524,1.2519999999967695,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396422,17679.031,17679.031,17678.198,17678.198,0.8329999999987194,-0.8460000000013679,-4.711796704235201e-05,-6.01760458118067e-05,31.696586599239282,17681.041433904036,0.8329999999987194,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396482,17678.195,17678.195,17677.08,17677.08,1.1149999999979627,-1.117999999998574,-6.307205005929411e-05,-6.0089429279881845e-05,31.407526181292255,17680.321173194534,1.1149999999979627,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396542,17677.069,17677.069,17676.056,17676.056,1.0129999999990105,-1.0240000000012515,-5.7305880290392623e-05,-5.8950567797976364e-05,31.407526181292255,17679.545687159494,1.0129999999990105,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396602,17676.019,17676.019,17675.004,17675.004,1.014999999999418,-1.0519999999996799,-5.742243205324785e-05,-5.914632470423517e-05,31.439032953807654,17678.719925858095,1.014999999999418,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396662,17674.989,17674.989,17673.806,17673.806,1.1830000000009022,-1.1980000000003201,-6.693073472356345e-05,-5.8369812833769994e-05,31.45481005670763,17677.82648479332,1.1830000000009022,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396722.0,0,0,17673.785,17697.142,17673.295,17696.588,23.84700000000157,22.802999999999884,1.044000000001688,0.00020909697845223355,62.51749403144792,17681.237669376827,22.781999999999243,0.0012902159893876657,0,288.0,1.0,0.0,0,0,0
1752396722,17673.785,17697.142,17673.295,17696.588,23.84700000000157,22.781999999999243,0.0012902159893876657,0.00020909697845223355,62.51749403144792,17681.237669376827,22.802999999999884,0.5540000000000873,0.4900000000016007,1.044000000001688,0,0.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752396722,0,0,17673.785,17697.142,17673.295,17696.588,23.84700000000157,22.802999999999884,1.044000000001688,0.00020909697845223355,62.51749403144792,17681.237669376827,22.781999999999243,0.0012902159893876657,0,0,0,0,0.0,0,
1752396782,17696.578,17696.578,17695.56,17695.56,1.018000000000029,-1.0279999999984284,-5.7525245841316274e-05,0.00021020633929582912,62.45408191239115,17683.841729490607,1.018000000000029,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396842,17695.542,17695.542,17694.546,17694.546,0.9960000000028231,-1.0140000000028522,-5.628536272032939e-05,0.00021041044280984173,62.390798302066564,17685.787960492737,0.9960000000028231,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396902,17694.523,17694.523,17693.487,17693.487,1.0360000000000582,-1.058999999997468,-5.85491906167834e-05,0.00021018509109713463,62.174553790736354,17687.187785858114,1.0360000000000582,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752396962,17693.479,17693.479,17692.521,17692.521,0.9579999999987194,-0.9660000000003492,-5.414424150268692e-05,0.00021274238974130995,62.13555161598517,17688.15746115706,0.9579999999987194,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752397022,17692.491,17692.491,17691.344,17691.344,1.147000000000844,-1.1769999999996799,-6.482976308993708e-05,-5.8266760754210604e-05,62.06445637071993,17688.7368318562,1.147000000000844,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752397082,17691.339,17691.339,17690.145,17690.145,1.1939999999995052,-1.1990000000005239,-6.749065178161501e-05,-6.025984194227036e-05,61.921069797784035,17688.99286242822,1.1939999999995052,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752397142.0,0,0,17690.143,17696.417,17689.866,17695.711,6.550999999999476,5.5679999999993015,0.9830000000001746,1.3947541404815049e-05,68.57446962916536,17690.21434198719,5.565999999998894,0.00031475155401509763,0,288.0,1.0,0.0,0,0,0
1752397142,17690.143,17696.417,17689.866,17695.711,6.550999999999476,5.565999999998894,0.00031475155401509763,1.3947541404815049e-05,68.57446962916536,17690.21434198719,5.5679999999993015,0.70600000000195,0.27699999999822467,0.9830000000001746,0,0.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752397142,0,0,17690.143,17696.417,17689.866,17695.711,6.550999999999476,5.5679999999993015,0.9830000000001746,1.3947541404815049e-05,68.57446962916536,17690.21434198719,5.565999999998894,0.00031475155401509763,0,0,0,0,0.0,0,
1752397202,17695.706,17695.706,17694.633,17694.633,1.0729999999966822,-1.0779999999977008,-6.063617919492346e-05,1.3530143689187037e-05,68.96149074367058,17691.017734353572,1.0729999999966822,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752397262,17694.598,17694.598,17693.482,17693.482,1.1160000000018044,-1.151000000001659,-6.307009630859115e-05,1.174497272800619e-05,68.45358833188556,17691.46578265334,1.1160000000018044,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752397322,17693.479,17693.479,17692.396,17692.396,1.0829999999987194,-1.0859999999993306,-6.120899117684653e-05,1.24691271106243e-05,68.50652489125164,17691.634913080426,1.0829999999987194,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
